id,job_title,location,experience_level,education_level,salary
32798,"Sales Manager Logistic Supply Chain (Lampung, Medan, Padang, Aceh, Palembang, Pekanbaru)",Medan,3,Sarjana,15000000
32971,Golang Developer,Bandung,3,Sarjana,15000000
33060,Sales Manager Logistic Supply Chain (Jabodetabek Area),Jakarta,3,Sarjana,15000000
33160,"Sales Manager Logistic Supply Chain (Bandung, Yogyakarta, Semarang, Solo, Surabaya)",Jakarta,3,Sarjana,15000000
33502,It Project Manager,Jakarta,3,Magister,15000000
34060,Manajer Produksi / Kepala Produksi Tambang / Production Manager / Head Of Production,Bengkulu,3,Sarjana,15000000
34088,Sales & Marketing Manager,Jakarta,3,Sarjana,15000000
34619,"Sales Manager Logistic Supply Chain (Bandung, Yogyakarta, Semarang, Solo, Surabaya)",Jakarta,3,Sarjana,15000000
34701,"Sales Manager Logistic Supply Chain (Bandung, Yogyakarta, Semarang, Solo, Surabaya)",Jakarta,3,Sarjana,15000000
3222,Senior Software Engineer,Jakarta,2,Sarjana,15000000
13780,Japanese Interpreter And Production Control (Garment),Bandung,2,Sarjana,15000000
19937,Erp Project Manager,Jakarta,2,Sarjana,15000000
20999,Scrum Master,Jakarta,2,Sarjana,15000000
26527,Business Development (Develop New Business In Technology Product & Solution),Jakarta,2,Sarjana,15000000
27892,Front End Developer,Jakarta,2,Sarjana,15000000
29161,Android Developer,Jakarta,2,Sarjana,15000000
3226,Commercial & Contract Manager(Mandarin Speaker),Jakarta,1,Sarjana,15000000
7747,Mandarin Translator,Jakarta,1,Sarjana,15000000
9402,Data Engineer,Jakarta,1,Sarjana,15000000
18719,Product Manager - Digital Fintech System,Jakarta,1,Sarjana,15000000
33248,Life Planner (Full Time & Part Time) - Lampung,Lampung,1,Sarjana,15000000
34074,Aesthetic Doctor,Semarang,1,Sarjana,15000000
12342,Mandarin - Bahasa Indonesia Translator,Bekasi,0,Sarjana,15000000
32834,Tax Ass Manager,Jawa Barat,5,Sarjana,14950000
1667,Associate Business Manager (Gt) - Lhoksemawe & Langsa,Lhokseumawe,3,Sarjana,14950000
34302,Associate Business Manager (Gt) - Bangka & Belitung,Bangka Belitung,3,Sarjana,14950000
13670,Accounting Officer (Location: Jakarta),Jakarta,3,Magister,14900000
9675,Purchasing Assistant Manager,Bogor,11,Sarjana,14500000
34632,Legal Manager (Fmcg),Jakarta,7,Doktor,14500000
31391,Business Development Manager,Jakarta,5,Sarjana,14500000
26162,Accounting Manager,Jakarta,4,Sarjana,14500000
2656,Manager Operasional,Jakarta,3,Sarjana,14500000
10171,Finance Accounting And Taxation Manager,Malang,3,Magister,14500000
24642,Senior Business Development Executive,Jakarta,3,Sarjana,14500000
26242,National Key Account Manager,Jakarta,3,Sarjana,14500000
12077,Ios Developer,Jakarta,2,Sarjana,14500000
1782,Chief Security,Bekasi,5,Sarjana,14400000
16874,Manager  Keuangan,Jakarta,5,Sarjana,14400000
32121,Qc/Qa Assistant Manager,Cilegon,5,Magister,14400000
6709,It Production Support,Jakarta,3,Sarjana,14400000
19695,Senior Sales,Jakarta,3,Sarjana,14400000
33191,Business Development Head (Pt Indolumas Grease),Jakarta,3,Sarjana,14400000
34597,Head Operational,Tangerang,3,Magister,14400000
34013,Backend Engineer (Golang),Jakarta,0,Sarjana,14400000
10295,Regional Sales Manager - Fmcg (Yogyakarta) (B-73497),Yogyakarta,10,Magister,14000000
21489,Regional Sales Manager - Fmcg (Jakarta) (B-73521),Jakarta,10,Magister,14000000
496,Account Manager / Sales For It System Integrator ( It Project Solution ),Jakarta,5,Sarjana,14000000
3071,Clinic Operation Manager,Sumatera Utara,5,Sarjana,14000000
4155,Site Manager,Jakarta,5,Sarjana,14000000
7195,Senior Tester,Jakarta,5,Sarjana,14000000
9634,Clinic Operation Manager,Sumatera Utara,5,Sarjana,14000000
9818,Clinic Operation Manager,Sumatera Utara,5,Sarjana,14000000
13057,Clinic Operation Manager,Sumatera Utara,5,Sarjana,14000000
14903,Logistic Deputy Manager - Machinery (B-59647),Depok,5,Magister,14000000
18281,National Sales Manager,Jakarta,5,Sarjana,14000000
26137,Clinic Operation Manager,Sumatera Utara,5,Sarjana,14000000
27622,Clinic Operation Manager,Sumatera Utara,5,Sarjana,14000000
30423,Interior Designer,Jakarta,5,Sarjana,14000000
30710,Clinic Operation Manager,Sumatera Utara,5,Sarjana,14000000
31780,Clinic Operation Manager,Sumatera Utara,5,Sarjana,14000000
33496,Clinic Operation Manager,Sumatera Utara,5,Sarjana,14000000
33895,Clinic Operation Manager,Sumatera Utara,5,Sarjana,14000000
19700,Logistic Supervisor (Mandarin Speaker) -  Consumer Goods (Jakarta) (B-64435),Jakarta,4,Magister,14000000
21204,Full Stack Developer,Bogor,4,Sarjana,14000000
32664,Product Marketing Supervisor - Retail (B-72707),Jakarta,4,Magister,14000000
34441,Junior Sales Manager (Beverage),Bali,4,Sarjana,14000000
1857,Marketing Asst. Manager,Pekanbaru,3,Sarjana,14000000
10254,Senior Net Developer,Jakarta,3,Sarjana,14000000
11487,It Project Manager,Bali,3,Sarjana,14000000
14028,It Project Manager,Bali,3,Sarjana,14000000
22359,Purchasing Manager,Jakarta,3,Sarjana,14000000
29724,It Project Manager,Bali,3,Sarjana,14000000
31671,It Project Manager,Bali,3,Sarjana,14000000
31827,It Project Manager,Bali,3,Sarjana,14000000
34083,It Project Manager,Bali,3,Sarjana,14000000
32045,Area Manager Jakarta,Jakarta,2,Sarjana,14000000
34114,Finance Executive ??????Location: Jakarta,Jakarta,1,Sarjana,14000000
10921,Bulding Management Manager,Jakarta,5,Magister,13800000
32729,Logistic Manager,Jakarta,5,Sarjana,13800000
14592,Legal Documentation Staff,Jakarta,3,Sarjana,13800000
33937,Fleet Gso Supervisor- Manager Dealer,Jakarta,3,Sarjana,13800000
31575,Corporate Sales Executive,Jakarta,2,Sarjana,13800000
32914,Corporate Sales Executive,Jakarta,2,Sarjana,13800000
33319,Manager Operasional Pembukaan Gerai,Jakarta,2,Sarjana,13800000
34085,Corporate Sales Executive,Jakarta,2,Sarjana,13800000
33402,Service Manager,Jawa Tengah,3,Sarjana,13750000
4221,Accounting And Tax Manager,Jawa Barat,10,Sarjana,13500000
14662,Hrd Mandarin Manager,Jakarta,10,Magister,13500000
19446,Head Dept Plant,Kalimantan Tengah,10,Doktor,13500000
33721,Hrd Mandarin Manager,Jakarta,10,Magister,13500000
15763,Human Resource Manager,Surabaya,8,Sarjana,13500000
4980,Regional Sales Manager (Rsm) East Indonesia,Surabaya,5,Sarjana,13500000
5104,Creative Design Lead,Jakarta,5,Magister,13500000
5165,Branch Head (Makassar),Makassar,5,Sarjana,13500000
5446,Business Development It Software House ( Artificial Inteligence ),Jakarta,5,Sarjana,13500000
7161,Accounting Manager,Jakarta,5,Sarjana,13500000
7266,Branch Head (Palembang),Palembang,5,Sarjana,13500000
12219,Account Manager Software,Jakarta,5,Sarjana,13500000
21188,Senior Sales,Jakarta,5,Sarjana,13500000
21350,Production Asst. Manager (Japanese Speaking),Cirebon,5,Sarjana,13500000
21648,Tax Assistant Manager,Karawang,5,Sarjana,13500000
33543,Senior Account Executive,Jakarta,5,Sarjana,13500000
33649,Kepala Teknik Tambang (Ktt),Kalimantan Tengah,5,Doktor,13500000
34540,Senior Leader Recruitment Advisor,Jakarta,5,Doktor,13500000
13813,Senior Software Engineer,Semarang,4,Sarjana,13500000
18493,Software Engineer Support Department,Semarang,4,Sarjana,13500000
18977,Senior Software Engineer,Semarang,4,Sarjana,13500000
34553,Senior Software Engineer,Semarang,4,Sarjana,13500000
4701,Experienced Frontend Software Engineer,Badung,3,Sarjana,13500000
7839,Experienced Frontend Software Engineer,Badung,3,Sarjana,13500000
10959,Experienced Frontend Software Engineer,Badung,3,Sarjana,13500000
14186,Brand Strategist,Jakarta,3,Sarjana,13500000
14527,Experienced Frontend Software Engineer,Badung,3,Sarjana,13500000
20804,Business Development Manager,Jakarta,3,Magister,13500000
27366,Experienced Frontend Software Engineer,Badung,3,Sarjana,13500000
32309,"Accounting, Finance & Tax Manager",Bali,3,Magister,13500000
33004,Operational Manager,Jakarta,3,Magister,13500000
33720,Finance Supervisor,Cikarang,3,Sarjana,13500000
8234,Store Manager,Bali,2,Magister,13500000
10291,Wordpress Engineer (Bali Based),Bali,2,Sarjana,13500000
17020,Translator Bahasa Mandarin,Jakarta,2,Sarjana,13500000
25604,Purchasing Bahasa Mandarin,Jakarta,2,Sarjana,13500000
28044,Regional Sales Manager (Jabodetabek Area),Tangerang,2,Sarjana,13500000
29126,Merchandising Manager (Production),Jakarta,2,Sarjana,13500000
18064,Ui/Ux Designer,Jakarta,1,Sarjana,13500000
31894,Doctor,Jakarta,1,Sarjana,13500000
33994,Webgis Programmer,Jakarta,1,Magister,13500000
20073,Frontend Engineer (React),Jakarta,0,Sarjana,13500000
20014,Retail Sales (Head) - Machines,Jawa Timur,5,Sarjana,13225000
30954,Retail Sales (Head) - Machines,Jawa Timur,5,Sarjana,13225000
32861,Retail Sales (Head) - Machines,Jawa Timur,5,Sarjana,13225000
31968,Hr People Development & Internal Communication Supervisor,Cikarang,5,Sarjana,13200000
34300,Human Resources Business Partner Site,Maluku Utara,8,Sarjana,13000000
11395,Research Analyst Development (Renewable Energy - Carbon Neutral),Jakarta,7,Sarjana,13000000
14221,Sales Manager Project,Jakarta,7,Sarjana,13000000
3355,Chief Surveyor,Nusa Tenggara Barat,5,Sarjana,13000000
7583,Costing Senior Supervisor,Jakarta,5,Sarjana,13000000
10365,Human Resource ? Manager,Karawang,5,Sarjana,13000000
25435,Sales Manager (Mice),Jakarta,5,Sarjana,13000000
1566,Key Account Manager,Jakarta,3,Sarjana,13000000
5869,Ikr Area Coordinator (Instalasi Kabel Rumah Ftth),Jakarta,3,Sarjana,13000000
12589,Sales Assistant Manager - Energy (B-73357),Jakarta,3,Magister,13000000
13622,System Analyst,Jakarta,3,Magister,13000000
32738,Front-End Developer,Jakarta,3,Sarjana,13000000
34403,Marketing Cosmetics & Skincare Manager,Jakarta,3,Sarjana,13000000
32401,Software Test Engineer,Jakarta,2,Sarjana,12800000
12839,Store Manager,Jakarta,7,Sarjana,12750000
4478,Visual Merchadising Assistant Manager,Tangerang,3,Magister,12750000
25534,Senior Associate Marketing,Bandung,3,Sarjana,12600000
34415,Senior Associate Marketing,Bandung,3,Sarjana,12600000
3833,Hrbp Manager Site,Sulawesi Tengah,10,Magister,12500000
6070,Hrbp Manager Site,Sulawesi Tengah,10,Magister,12500000
21249,Digital & E-Commerce Specialist,Jakarta,7,Sarjana,12500000
1114,Exim Manager (Export And Import),Banten,5,Sarjana,12500000
1527,Hrd & Ga Manager,Jakarta,5,Sarjana,12500000
6747,Senior Counsel,Jakarta,5,Sarjana,12500000
6890,Finance Accounting Manager - Construction (Id: 538506),Jakarta,5,Sarjana,12500000
8013,Japanese Interpreter,Bekasi,5,Doktor,12500000
9336,Hr & Ga Manager,Bekasi,5,Sarjana,12500000
10313,Technical Service Engineer & Development,Tangerang,5,Sarjana,12500000
10738,Digital Ads Manager,Tangerang,5,Sarjana,12500000
10910,"Finance And Accounting Manager (Furniture Industry, Work Location:Klaten)",Klaten,5,Sarjana,12500000
12147,Media Buying Manager,Jakarta,5,Sarjana,12500000
12371,Aftersales Manager (Penempatan Medan),Medan,5,Sarjana,12500000
19114,Accounting Specialist,Jakarta,5,Sarjana,12500000
19552,Customer Service Lead,Jakarta,5,Magister,12500000
24148,"Qa/Qc Head (Furniture Industry, Work Location:Klaten)",Klaten,5,Sarjana,12500000
24911,Legal Assistant Manager,Jakarta,5,Sarjana,12500000
25340,Operating Manager Sales - Project (Product Acp),Jakarta,5,Sarjana,12500000
25754,Manager Marketing (Non Sales),Tangerang,5,Sarjana,12500000
27929,Manager Marketing (Non Sales),Tangerang,5,Sarjana,12500000
30640,Contract Engineer,Jakarta,5,Magister,12500000
31928,Marketing Manager,Batam,5,Magister,12500000
32470,Loss Prevention Assistant Manager,Jakarta,5,Magister,12500000
32765,"Qa/Qc Head (Furniture Industry, Work Location:Klaten)",Klaten,5,Sarjana,12500000
32887,"Finance And Accounting Manager (Furniture Industry, Work Location:Klaten)",Klaten,5,Sarjana,12500000
33309,"Project Manager ( Survey, Mapping & Mining Services )",Jakarta,5,Sarjana,12500000
33375,Sales Manager,Jakarta,5,Magister,12500000
33858,Hr Manager,Jakarta,5,Sarjana,12500000
5391,It Specialist,Jakarta,4,Sarjana,12500000
7820,Accounting Finance Manager,Jakarta,4,Magister,12500000
21712,It Business Analyst,Jakarta,4,Sarjana,12500000
29429,Senior Project Manager (It   Technology   Erp),Jakarta,4,Sarjana,12500000
32157,Android Developer,Jakarta,4,Sarjana,12500000
33602,Production Assistant Manager (Semarang Placement),Semarang,4,Magister,12500000
147,Account Manager,Jakarta,3,Sarjana,12500000
4932,Hr Specialist / Supervisor (Mandarin Speaker),Kalimantan Selatan,3,Doktor,12500000
5132,Manager Finance,Jakarta,3,Magister,12500000
7719,Digital Marketing Manager,Jakarta,3,Sarjana,12500000
7919,It Security Engineer - Indonesia,Jakarta,3,Sarjana,12500000
10900,Senior Associate,Jakarta,3,Sarjana,12500000
11056,Hr Specialist / Supervisor (Mandarin Speaker),Kalimantan Selatan,3,Doktor,12500000
19588,Merchant Trainer,Jakarta,3,Sarjana,12500000
21130,Network Security Administrator,Banten,3,Sarjana,12500000
22403,Ui/Ux Designer (Creative Division),Jakarta,3,Sarjana,12500000
22625,Asst. Account Manager,Jakarta,3,Sarjana,12500000
25509,Sales Manager,Jakarta,3,Magister,12500000
26434,Internal Auditor,Bandung,3,Sarjana,12500000
29124,Sosial Media Manager,Jakarta,3,Sarjana,12500000
30486,Creative & Marcomm Manager,Mojokerto,3,Sarjana,12500000
32026,Asst Manager Sales,Jakarta,3,Sarjana,12500000
32224,"Product Development Engineer Manager (Furniture Industry, Work Location:Klaten)",Klaten,3,Sarjana,12500000
32777,Senior Ios Engineer,Surabaya,3,Sarjana,12500000
32950,Senior Ios Engineer,Surabaya,3,Sarjana,12500000
33180,Senior Ios Engineer,Surabaya,3,Sarjana,12500000
33735,It Business Analyst (It Project Management Specialist),Jakarta,3,Sarjana,12500000
34645,Full Stack Instructor,Tangerang,3,Sarjana,12500000
34670,Account Manager (Clearance & Freight Forwarding),Jakarta,3,Sarjana,12500000
2076,Ip Core Network Infrastructure,Jakarta,2,Sarjana,12500000
14591,Etl Developer (Lhbu/Psak/Antasena/Ifrs),Jakarta,2,Sarjana,12500000
15428,Fullstack Magento Developer,Bali,2,Doktor,12500000
19382,Fullstack Magento Developer,Bali,2,Doktor,12500000
20580,Account Manager (Id: 538964),Jakarta,2,Sarjana,12500000
27266,Fullstack Magento Developer,Bali,2,Doktor,12500000
27657,Fullstack Magento Developer,Bali,2,Doktor,12500000
30406,Finance And Accounting Manager,Jakarta,2,Magister,12500000
31221,Fullstack Magento Developer,Bali,2,Doktor,12500000
32112,It Performance Tester,Jakarta,2,Sarjana,12500000
32343,Bisnis Development Manager,Jakarta,2,Magister,12500000
33666,Fullstack Magento Developer,Bali,2,Doktor,12500000
34070,Account Manager,Jakarta,2,Sarjana,12500000
31755,Document Control - Mandarin Speaking,Bekasi,1,Sarjana,12500000
32790,Service Center Deputy Manager (Mandarin Speaker),Surabaya,1,Sarjana,12500000
33096,Hospital Sales,Jakarta,1,Doktor,12500000
33580,Junior Data Scientist,Jakarta,1,Sarjana,12500000
34679,Branch Manager,Cikupa,1,Sarjana,12500000
15456,Coordinator - Procurement & Sourcing Specialist,Samarinda,5,Sarjana,12250000
11127,Personal Assistant Mandarin,Sulawesi Tengah,1,Sarjana,12250000
19794,Personal Assistant Mandarin,Sulawesi Tengah,1,Sarjana,12250000
32210,Logistic Assistant Manager,Jakarta,10,Sarjana,12000000
33045,Sales Manager Forwarding (Sea Freight & Air Freight),Jakarta,10,Sarjana,12000000
32399,Site Manager  Teknik Sipil,Jakarta,8,Sarjana,12000000
34641,Logistic Section Head,Sumatera Utara,8,Sarjana,12000000
5091,Manager Construction,Gresik,7,Sarjana,12000000
8317,Senior It Infrastructure,Jakarta,6,Sarjana,12000000
4406,Operation Manager,Sumatera Selatan,5,Sarjana,12000000
5489,Business Analyst For Asset Management,Jakarta,5,Magister,12000000
7051,Training Specialist (Carsome Academy),Jakarta,5,Sarjana,12000000
8074,Senior Secretary,Tangerang,5,Sarjana,12000000
8099,Finance Manager,Aceh,5,Sarjana,12000000
8151,Accounting Tax Head,Aceh,5,Sarjana,12000000
8152,Hr Manager,Aceh,5,Sarjana,12000000
11576,It Manager,Jakarta,5,Sarjana,12000000
11926,Finance Manager,Aceh,5,Sarjana,12000000
13740,Hr Manager,Aceh,5,Sarjana,12000000
13944,Finance Manager,Aceh,5,Sarjana,12000000
15784,Accounting Tax Head,Aceh,5,Sarjana,12000000
16075,It Senior Project Management,Jakarta,5,Sarjana,12000000
16856,Mechanical Engineer,Sulawesi Barat,5,Sarjana,12000000
17118,Quality Planning Supervisor,Yogyakarta,5,Sarjana,12000000
17631,Hr Manager,Aceh,5,Sarjana,12000000
17936,Finance Manager,Jakarta,5,Sarjana,12000000
18139,Hr Manager,Aceh,5,Sarjana,12000000
18155,Finance Manager,Aceh,5,Sarjana,12000000
19641,Hr Manager,Aceh,5,Sarjana,12000000
20304,Unit Sales Manager (Jabodetabek),Jakarta,5,Sarjana,12000000
22911,"Relationship Manager, Fintech, Jakarta",Jakarta,5,Sarjana,12000000
23757,Accounting Tax Head,Aceh,5,Sarjana,12000000
23826,General Manager,Bali,5,Sarjana,12000000
24857,Finance Manager,Aceh,5,Sarjana,12000000
26619,Finance Manager,Aceh,5,Sarjana,12000000
26914,Accounting Tax Head,Aceh,5,Sarjana,12000000
27573,Unit Sales Manager (Jabodetabek),Jakarta,5,Sarjana,12000000
29144,Hr Manager,Aceh,5,Sarjana,12000000
29646,Hr Manager,Aceh,5,Sarjana,12000000
29771,Hr Manager,Aceh,5,Sarjana,12000000
30117,Accounting Tax Head,Aceh,5,Sarjana,12000000
30306,Senior System Analyst,Jawa Barat,5,Sarjana,12000000
31227,Finance Manager,Aceh,5,Sarjana,12000000
31809,Finance Manager,Aceh,5,Sarjana,12000000
32083,Hr Manager,Aceh,5,Sarjana,12000000
32250,Accounting Tax Head,Aceh,5,Sarjana,12000000
32272,Finance Manager,Aceh,5,Sarjana,12000000
32387,Hr Manager,Aceh,5,Sarjana,12000000
32395,Accounting Tax Head,Aceh,5,Sarjana,12000000
33262,It Business Application Analyst Supervisor,Jakarta,5,Sarjana,12000000
33501,Plant/Production Manager,Malang,5,Sarjana,12000000
34042,Accounting Tax Head,Aceh,5,Sarjana,12000000
34105,Accounting Tax Head,Aceh,5,Sarjana,12000000
34113,Accounting Tax Head,Aceh,5,Sarjana,12000000
34295,Hr & Ga Specialist,Jakarta,5,Sarjana,12000000
34644,Finance Manager,Aceh,5,Sarjana,12000000
130,Senior Infosec Engineer,Jakarta,4,Sarjana,12000000
24804,Architect And Interior Designer,Jakarta,4,Sarjana,12000000
30477,Big Data Developer,Jakarta,4,Sarjana,12000000
154,Senior Software Engineer - Android Mobile,Jakarta,3,Sarjana,12000000
403,Tax And Accounting Manager,Jakarta,3,Magister,12000000
1720,App Content Supervisor (Oppo Indonesia),Jakarta,3,Magister,12000000
9822,Branch Manager Mobil Wilayah Sidoarjo,Sidoarjo,3,Sarjana,12000000
9857,Senior Software Quality Assurance (Qa) Engineer,Jakarta,3,Sarjana,12000000
11085,Team Manager Funding Sales (Exhibition) Bandung,Bandung,3,Sarjana,12000000
14428,Purchasing (Mandarin Speaker),Jakarta,3,Doktor,12000000
17438,Head Of It Auditor,Jakarta,3,Sarjana,12000000
17642,Product Manager,Jakarta,3,Sarjana,12000000
18256,Product Manager,Jakarta,3,Sarjana,12000000
23210,Frontend Developer,Jakarta,3,Sarjana,12000000
31092,Accounting Finance Manager,Malang,3,Magister,12000000
32448,Plant Manager,Sidoarjo,3,Sarjana,12000000
33604,Finance And Accounting (Mandarin Speaker),Jakarta,3,Doktor,12000000
33940,Manager Non Cement,Jakarta,3,Sarjana,12000000
34612,Finance And Accounting (Mandarin Speaker),Jakarta,3,Doktor,12000000
34613,Senior Php Developer,Bali,3,Sarjana,12000000
34697,Senior Marketing,Bandung,3,Sarjana,12000000
1370,Senior Manager Contact Center,Semarang,2,Sarjana,12000000
